Timestamp,Numbers
2020-01-22 11:00:00,3998
2020-01-22 11:10:00,2928
2020-01-22 11:20:00,1448
2020-01-22 11:30:00,2894
2020-01-22 11:40:00,2924
2020-01-22 11:50:00,2630
2020-01-22 12:00:00,2598
2020-01-22 12:10:00,2786
2020-01-22 12:20:00,2802
2020-01-22 12:30:00,2830
2020-01-22 12:40:00,2880
2020-01-22 12:50:00,2116
2020-01-22 13:00:00,1888
2020-01-22 13:10:00,1980
2020-01-22 13:20:00,1836
2020-01-22 13:30:00,1522
2020-01-22 13:40:00,1506
2020-01-22 13:50:00,772
2020-01-22 14:00:00,1796
2020-01-22 14:10:00,1884
2020-01-22 14:20:00,1890
2020-01-22 14:30:00,1876
2020-01-22 14:40:00,1820
2020-01-22 14:50:00,1488
2020-01-22 15:00:00,1134
2020-01-22 15:10:00,1150
2020-01-22 15:20:00,1166
2020-01-22 15:30:00,1138
2020-01-22 15:40:00,1116
2020-01-22 15:50:00,1044
2020-01-22 16:00:00,964
2020-01-22 16:10:00,934
2020-01-22 16:20:00,454
2020-01-22 16:30:00,848
2020-01-22 16:40:00,628
2020-01-22 16:50:00,628
2020-01-22 17:00:00,576
2020-01-22 17:10:00,534
2020-01-22 17:20:00,502
2020-01-22 17:30:00,488
2020-01-22 17:40:00,578
2020-01-22 17:50:00,820
2020-01-22 18:00:00,1020
2020-01-22 18:10:00,1040
2020-01-22 18:20:00,1002
2020-01-22 18:30:00,1000
2020-01-22 18:40:00,996
2020-01-22 18:50:00,992
2020-01-22 19:00:00,984
2020-01-22 19:10:00,990
2020-01-22 19:20:00,992
2020-01-22 19:30:00,504
2020-01-22 19:40:00,1462
2020-01-22 19:50:00,494
2020-01-22 20:00:00,996
2020-01-22 20:10:00,588
2020-01-22 20:20:00,546
2020-01-22 20:30:00,536
2020-01-22 20:40:00,544
2020-01-22 20:50:00,538
2020-01-22 21:00:00,546
2020-01-22 21:10:00,570
2020-01-22 21:20:00,562
2020-01-22 21:30:00,568
2020-01-22 21:40:00,566
2020-01-22 21:50:00,594
2020-01-22 22:00:00,590
2020-01-22 22:10:00,588
2020-01-22 22:20:00,562
2020-01-22 22:30:00,586
2020-01-22 22:40:00,562
2020-01-22 22:50:00,282
2020-01-22 23:00:00,546
2020-01-22 23:10:00,564
