,Timestamp,Thermal Power
3052,2018-02-13 04:50:00,3.6666666666666665
3053,2018-02-13 04:55:00,3.8333333333333335
3054,2018-02-13 05:00:00,4.0
3055,2018-02-13 05:05:00,3.666666666666667
3056,2018-02-13 05:10:00,3.333333333333333
3057,2018-02-13 05:15:00,3.0
3058,2018-02-13 05:20:00,2.666666666666667
3059,2018-02-13 05:25:00,2.333333333333333
3060,2018-02-13 05:30:00,2.0
3061,2018-02-13 05:35:00,1.8333333333333333
3062,2018-02-13 05:40:00,1.6666666666666667
3063,2018-02-13 05:45:00,1.5
3064,2018-02-13 05:50:00,1.3333333333333337
3065,2018-02-13 05:55:00,1.1666666666666663
3066,2018-02-13 06:00:00,1.0
3067,2018-02-13 06:05:00,0.8333333333333334
3068,2018-02-13 06:10:00,0.6666666666666667
3069,2018-02-13 06:15:00,0.5
3070,2018-02-13 06:20:00,0.3333333333333333
3071,2018-02-13 06:25:00,0.1666666666666666
3072,2018-02-13 06:30:00,0.0
3073,2018-02-13 06:35:00,0.5
3074,2018-02-13 06:40:00,1.0
3075,2018-02-13 06:45:00,1.5
3076,2018-02-13 06:50:00,2.0
3077,2018-02-13 06:55:00,2.5
3078,2018-02-13 07:00:00,3.0
3079,2018-02-13 07:05:00,34.166666666666664
3080,2018-02-13 07:10:00,65.33333333333333
3081,2018-02-13 07:15:00,96.5
3082,2018-02-13 07:20:00,127.66666666666666
3083,2018-02-13 07:25:00,158.83333333333334
3084,2018-02-13 07:30:00,190.0
3085,2018-02-13 07:35:00,192.83333333333331
3086,2018-02-13 07:40:00,195.66666666666669
3087,2018-02-13 07:45:00,198.5
3088,2018-02-13 07:50:00,201.33333333333331
3089,2018-02-13 07:55:00,204.16666666666663
3090,2018-02-13 08:00:00,207.0
3091,2018-02-13 08:05:00,204.33333333333331
3092,2018-02-13 08:10:00,201.66666666666669
3093,2018-02-13 08:15:00,199.0
3094,2018-02-13 08:20:00,196.33333333333331
3095,2018-02-13 08:25:00,193.66666666666669
3096,2018-02-13 08:30:00,191.0
3097,2018-02-13 08:35:00,188.16666666666669
3098,2018-02-13 08:40:00,185.33333333333331
3099,2018-02-13 08:45:00,182.5
3100,2018-02-13 08:50:00,179.66666666666669
3101,2018-02-13 08:55:00,176.83333333333331
3102,2018-02-13 09:00:00,174.0
3103,2018-02-13 09:05:00,173.16666666666666
3104,2018-02-13 09:10:00,172.33333333333334
3105,2018-02-13 09:15:00,171.5
3106,2018-02-13 09:20:00,170.66666666666666
3107,2018-02-13 09:25:00,169.83333333333334
3108,2018-02-13 09:30:00,169.0
3109,2018-02-13 09:35:00,169.33333333333334
3110,2018-02-13 09:40:00,169.66666666666669
3111,2018-02-13 09:45:00,170.0
3112,2018-02-13 09:50:00,170.33333333333334
3113,2018-02-13 09:55:00,170.66666666666666
3114,2018-02-13 10:00:00,171.0
3115,2018-02-13 10:05:00,171.33333333333334
3116,2018-02-13 10:10:00,171.66666666666669
3117,2018-02-13 10:15:00,172.0
3118,2018-02-13 10:20:00,172.33333333333334
3119,2018-02-13 10:25:00,172.66666666666669
3120,2018-02-13 10:30:00,173.0
3121,2018-02-13 10:35:00,173.16666666666669
3122,2018-02-13 10:40:00,173.33333333333334
3123,2018-02-13 10:45:00,173.5
3124,2018-02-13 10:50:00,173.66666666666669
3125,2018-02-13 10:55:00,173.83333333333331
3126,2018-02-13 11:00:00,174.0
3127,2018-02-13 11:05:00,174.33333333333334
3128,2018-02-13 11:10:00,174.66666666666669
3129,2018-02-13 11:15:00,175.0
3130,2018-02-13 11:20:00,175.33333333333334
3131,2018-02-13 11:25:00,175.66666666666669
3132,2018-02-13 11:30:00,176.0
3133,2018-02-13 11:35:00,176.0
3134,2018-02-13 11:40:00,176.0
3135,2018-02-13 11:45:00,176.0
3136,2018-02-13 11:50:00,176.0
3137,2018-02-13 11:55:00,176.0
3138,2018-02-13 12:00:00,176.0
3139,2018-02-13 12:05:00,176.0
3140,2018-02-13 12:10:00,176.0
3141,2018-02-13 12:15:00,176.0
3142,2018-02-13 12:20:00,176.0
3143,2018-02-13 12:25:00,176.0
3144,2018-02-13 12:30:00,176.0
3145,2018-02-13 12:35:00,177.00000000000003
3146,2018-02-13 12:40:00,178.0
3147,2018-02-13 12:45:00,179.0
3148,2018-02-13 12:50:00,180.0
3149,2018-02-13 12:55:00,181.0
3150,2018-02-13 13:00:00,182.0
3151,2018-02-13 13:05:00,181.50000000000003
3152,2018-02-13 13:10:00,181.0
3153,2018-02-13 13:15:00,180.5
3154,2018-02-13 13:20:00,180.0
3155,2018-02-13 13:25:00,179.5
3156,2018-02-13 13:30:00,179.0
3157,2018-02-13 13:35:00,179.16666666666669
3158,2018-02-13 13:40:00,179.33333333333334
3159,2018-02-13 13:45:00,179.5
3160,2018-02-13 13:50:00,179.66666666666669
3161,2018-02-13 13:55:00,179.83333333333331
3162,2018-02-13 14:00:00,180.0
3163,2018-02-13 14:05:00,180.0
3164,2018-02-13 14:10:00,180.0
3165,2018-02-13 14:15:00,180.0
3166,2018-02-13 14:20:00,180.0
3167,2018-02-13 14:25:00,180.0
3168,2018-02-13 14:30:00,180.0
3169,2018-02-13 14:35:00,179.83333333333334
3170,2018-02-13 14:40:00,179.66666666666669
3171,2018-02-13 14:45:00,179.5
3172,2018-02-13 14:50:00,179.33333333333334
3173,2018-02-13 14:55:00,179.16666666666669
3174,2018-02-13 15:00:00,179.0
3175,2018-02-13 15:05:00,178.83333333333334
3176,2018-02-13 15:10:00,178.66666666666669
3177,2018-02-13 15:15:00,178.5
3178,2018-02-13 15:20:00,178.33333333333331
3179,2018-02-13 15:25:00,178.16666666666666
3180,2018-02-13 15:30:00,178.0
3181,2018-02-13 15:35:00,177.66666666666669
3182,2018-02-13 15:40:00,177.33333333333334
3183,2018-02-13 15:45:00,177.0
3184,2018-02-13 15:50:00,176.66666666666669
3185,2018-02-13 15:55:00,176.33333333333334
3186,2018-02-13 16:00:00,176.0
3187,2018-02-13 16:05:00,175.16666666666669
3188,2018-02-13 16:10:00,174.33333333333334
3189,2018-02-13 16:15:00,173.5
3190,2018-02-13 16:20:00,172.66666666666669
3191,2018-02-13 16:25:00,171.83333333333331
3192,2018-02-13 16:30:00,171.0
3193,2018-02-13 16:35:00,170.33333333333334
3194,2018-02-13 16:40:00,169.66666666666669
3195,2018-02-13 16:45:00,169.0
3196,2018-02-13 16:50:00,168.33333333333334
3197,2018-02-13 16:55:00,167.66666666666669
3198,2018-02-13 17:00:00,167.0
3199,2018-02-13 17:05:00,167.16666666666669
3200,2018-02-13 17:10:00,167.33333333333334
3201,2018-02-13 17:15:00,167.5
3202,2018-02-13 17:20:00,167.66666666666669
3203,2018-02-13 17:25:00,167.83333333333331
3204,2018-02-13 17:30:00,168.0
3205,2018-02-13 17:35:00,167.83333333333334
3206,2018-02-13 17:40:00,167.66666666666669
3207,2018-02-13 17:45:00,167.5
3208,2018-02-13 17:50:00,167.33333333333334
3209,2018-02-13 17:55:00,167.16666666666669
3210,2018-02-13 18:00:00,167.0
3211,2018-02-13 18:05:00,167.50000000000003
3212,2018-02-13 18:10:00,168.0
