time,Air Temperature,Wall Temperature,Data
0.128058479,20.3560219,21.45727534,21.45115755
0.128336263,20.35384694,21.45727094,21.45115755
0.128614047,20.35167286,21.45726655,21.45115755
0.128891832,20.34949965,21.45726215,21.45115755
0.129169616,20.34732734,21.45725775,21.45115755
0.1294474,20.3451559,21.45725335,21.45115755
0.129725184,20.34298534,21.45724895,21.45115755
0.130002968,20.34081566,21.45724455,21.45115755
0.130280752,20.33864686,21.45724015,21.45115755
0.130558536,20.33647894,21.45723575,21.45115755
0.13083632,20.3343119,21.45723134,21.45115755
0.131114105,20.33214573,21.45722694,21.45115755
0.131391889,20.32998045,21.45722253,21.45115755
0.131669673,20.32781604,21.45721813,21.45115755
0.131947457,20.32565251,21.45721372,21.45115755
0.132225241,20.32348986,21.45720931,21.45115755
0.132503025,20.32132808,21.4572049,21.45115755
0.132780809,20.31916718,21.45720048,21.45115755
0.133058593,20.31700715,21.45719607,21.45115755
0.133336377,20.314848,21.45719166,21.45115755
0.133614162,20.31268973,21.45718724,21.45115755
0.133891946,20.31053233,21.45718282,21.45115755
0.13416973,20.3083758,21.45717841,21.45115755
0.134447514,20.30622015,21.45717399,21.45115755
0.134725298,20.30406537,21.45716957,21.45115755
0.135003082,20.30191146,21.45716515,21.45115755
0.135280866,20.29975843,21.45716072,21.45115755
0.13555865,20.29760627,21.4571563,21.45115755
0.135836435,20.29545498,21.45715188,21.45115755
0.136114219,20.29330456,21.45714745,21.45115755
0.136392003,20.29115501,21.45714302,21.45115755
0.136669787,20.28900634,21.4571386,21.45115755
0.136947571,20.28685853,21.45713417,21.45115755
0.137225355,20.2847116,21.45712974,21.45115755
0.137503139,20.28256553,21.45712531,21.45115755
0.137780923,20.28042033,21.45712088,21.45115755
0.138058708,20.27827601,21.45711644,21.45115755
0.138336492,20.27613255,21.45711201,21.45115755
0.138614276,20.27398996,21.45710757,21.45115755
0.13889206,20.27184823,21.45710314,21.45115755
0.139169844,20.26970738,21.4570987,21.45115755
0.139447628,20.26756739,21.45709426,21.45115755
0.139725412,20.26542826,21.45708982,21.45115755
0.140003196,20.26329001,21.45708538,21.45115755
0.14028098,20.26115262,21.45708094,21.45115755
0.140558765,20.25901609,21.45707649,21.45115755
0.140836549,20.25688044,21.45707205,21.45115755
0.141114333,20.25474564,21.4570676,21.45115755
0.141392117,20.25261171,21.45706316,21.45115755
0.141669901,20.25047864,21.45705871,21.45115755
0.141947685,20.24834644,21.45705426,21.45115755
0.142225469,20.2462151,21.45704981,21.45115755
0.142503253,20.24408463,21.45704536,21.45115755
0.142781038,20.24195501,21.45704091,21.45115755
0.143058822,20.23982626,21.45703646,21.45115755
0.143336606,20.23769837,21.457032,21.45115755
0.14361439,20.23557134,21.45702755,21.45115755
0.143892174,20.23344518,21.45702309,21.45115755
0.144169958,20.23131987,21.45701863,21.45115755
0.144447742,20.22919542,21.45701417,21.45115755
0.144725526,20.22707184,21.45700971,21.45115755
0.145003311,20.22494911,21.45700525,21.45115755
0.145281095,20.22282724,21.45700079,21.45115755
0.145558879,20.22070623,21.45699633,21.45115755
0.145836663,20.21858608,21.45699186,21.45115755
0.146114447,20.21646679,21.4569874,21.45115755
0.146392231,20.21434836,21.45698293,21.45115755
0.146670015,20.21223078,21.45697846,21.45115755
0.146947799,20.21011406,21.456974,21.45115755
0.147225583,20.2079982,21.45696953,21.45115755
0.147503368,20.20588319,21.45696506,21.45115755
0.147781152,20.20376904,21.45696058,21.45115755
0.148058936,20.20165574,21.45695611,21.45115755
0.14833672,20.1995433,21.45695164,21.45115755
0.148614504,20.19743171,21.45694716,21.45115755
0.148892288,20.19532098,21.45694269,21.45115755
0.149170072,20.19321111,21.45693821,21.45115755
0.149447856,20.19110208,21.45693373,21.45115755
0.149725641,20.18899391,21.45692925,21.45115755
0.150003425,20.18688659,21.45692477,21.45115755
0.150281209,20.18478014,21.45692029,21.45115755
0.150558993,20.18267453,21.45691581,21.45115755
0.150836777,20.18056977,21.45691132,21.45115755
0.151114561,20.17846586,21.45690684,21.45115755
0.151392345,20.1763628,21.45690235,21.45115755
0.151670129,20.17426059,21.45689787,21.45115755
0.151947913,20.17215923,21.45689338,21.45115755
0.152225698,20.17005872,21.45688889,21.45115755
0.152503482,20.16795906,21.4568844,21.45115755
0.152781266,20.16586026,21.45687991,21.45115755
0.15305905,20.16376229,21.45687541,21.45115755
0.153336834,20.16166518,21.45687092,21.45115755
0.153614618,20.15956892,21.45686643,21.45115755
0.153892402,20.1574735,21.45686193,21.45115755
0.154170186,20.15537893,21.45685743,21.45115755
0.154447971,20.15328521,21.45685294,21.45115755
0.154725755,20.15119234,21.45684844,21.45115755
0.155003539,20.14910031,21.45684394,21.45115755
0.155281323,20.14700912,21.45683944,21.45115755
0.155559107,20.14491879,21.45683493,21.45115755
0.155836891,20.14282929,21.45683043,21.45115755
0.156114675,20.14074064,21.45682593,21.45115755
0.156392459,20.13865284,21.45682142,21.45115755
0.156670244,20.13656588,21.45681691,21.45115755
0.156948028,20.13447977,21.45681241,21.45115755
0.157225812,20.1323945,21.4568079,21.45115755
0.157503596,20.13031007,21.45680339,21.45115755
0.15778138,20.12822648,21.45679888,21.45115755
0.158059164,20.12614374,21.45679436,21.45115755
0.158336948,20.12406183,21.45678985,21.45115755
0.158614732,20.12198077,21.45678534,21.45115755
0.158892516,20.11990055,21.45678082,21.45115755
0.159170301,20.11782117,21.45677631,21.45115755
0.159448085,20.11574264,21.45677179,21.45115755
0.159725869,20.11366494,21.45676727,21.45115755
0.160003653,20.11158808,21.45676275,21.45115755
0.160281437,20.10951206,21.45675823,21.45115755
0.160559221,20.10743688,21.45675371,21.45115755
0.160837005,20.10536254,21.45674919,21.45115755
